CallID,CustomerID,AgentID,CallTimestamp,CallDurationSeconds,PairingModel,SaleMade,SaleValue
CALL12675,C2918,A1033,2025-05-13 12:19:02.926808,1218,AI-Optimized,False,0.0
CALL12676,C2607,A1019,2025-06-20 18:28:31.114616,1775,AI-Optimized,False,0.0
CALL12677,C2201,A1005,2025-08-14 02:43:34.039158,1201,Standard Routing,False,0.0
CALL12678,C2725,A1016,2025-01-18 06:55:38.464250,569,AI-Optimized,False,0.0
CALL12679,C2970,A1045,2025-02-28 20:16:04.512084,1621,AI-Optimized,False,0.0
CALL12680,C2337,A1005,2025-08-31 10:59:22.544170,655,AI-Optimized,False,0.0
CALL12681,C2239,A1015,2025-05-16 20:21:59.035664,905,Standard Routing,True,333.07
CALL12682,C2447,A1027,2025-06-15 17:12:20.994684,1311,Standard Routing,False,0.0
CALL12683,C2282,A1010,2025-06-02 10:30:31.053613,482,Standard Routing,False,0.0
CALL12684,C2997,A1013,2025-02-23 14:41:36.597650,229,Standard Routing,False,0.0
CALL12685,C2992,A1008,2025-09-22 22:28:43.038001,1682,Standard Routing,False,0.0
CALL12686,C2634,A1036,2025-06-23 06:52:47.149715,1113,AI-Optimized,False,0.0
CALL12687,C2477,A1047,2025-03-19 05:04:14.807301,662,AI-Optimized,True,183.28
CALL12688,C2556,A1008,2025-04-03 21:03:07.645934,1416,Standard Routing,False,0.0
CALL12689,C2408,A1028,2025-02-19 02:45:48.549404,1107,Standard Routing,False,0.0
CALL12690,C2512,A1030,2025-07-10 19:48:36.336069,341,Standard Routing,False,0.0
CALL12691,C2310,A1017,2025-04-19 12:14:13.319207,922,AI-Optimized,False,0.0
CALL12692,C2552,A1004,2025-03-24 02:27:37.312816,980,AI-Optimized,False,0.0
CALL12693,C2727,A1009,2025-08-24 15:33:32.090265,594,AI-Optimized,False,0.0
CALL12694,C2851,A1001,2025-02-12 03:01:22.306223,724,Standard Routing,False,0.0
CALL12695,C2088,A1043,2025-09-25 13:30:18.631573,925,AI-Optimized,False,0.0
CALL12696,C2953,A1013,2025-08-19 17:34:34.229069,184,AI-Optimized,False,0.0
CALL12697,C2212,A1008,2025-02-03 00:54:11.898399,1708,AI-Optimized,False,0.0
CALL12698,C2904,A1024,2025-09-17 20:32:48.073520,98,Standard Routing,False,0.0
CALL12699,C2415,A1028,2025-01-06 05:40:08.026186,1703,AI-Optimized,False,0.0
CALL12700,C2919,A1048,2025-08-08 11:40:26.535666,1032,Standard Routing,False,0.0
CALL12701,C2348,A1042,2025-07-23 01:04:51.345115,1542,Standard Routing,False,0.0
CALL12702,C2583,A1008,2025-05-02 13:59:08.120032,1037,AI-Optimized,False,0.0
CALL12703,C2270,A1036,2025-03-24 05:05:10.885521,965,AI-Optimized,False,0.0
CALL12704,C2670,A1002,2025-05-09 23:24:11.246911,1177,AI-Optimized,False,0.0
CALL12705,C2541,A1031,2025-09-03 20:01:59.477487,1577,Standard Routing,False,0.0
CALL12706,C2765,A1041,2025-07-20 17:15:21.911413,115,Standard Routing,False,0.0
CALL12707,C2163,A1031,2025-05-01 00:55:34.675982,1124,AI-Optimized,False,0.0
CALL12708,C2129,A1029,2025-02-09 17:51:02.496814,696,Standard Routing,False,0.0
CALL12709,C2635,A1019,2025-02-14 19:15:34.407211,101,Standard Routing,False,0.0
CALL12710,C2200,A1021,2025-02-11 17:16:28.647296,285,Standard Routing,False,0.0
CALL12711,C2902,A1013,2025-08-19 18:15:10.737078,30,AI-Optimized,False,0.0
CALL12712,C2086,A1028,2025-04-29 23:17:43.967130,138,AI-Optimized,False,0.0
CALL12713,C2467,A1037,2025-05-09 16:21:50.070843,1574,AI-Optimized,False,0.0
CALL12714,C2625,A1022,2025-01-10 05:03:49.397156,961,AI-Optimized,True,212.81
CALL12715,C2932,A1046,2025-06-04 06:20:36.568428,1297,AI-Optimized,False,0.0
CALL12716,C2362,A1000,2025-04-10 22:34:09.406658,1617,AI-Optimized,False,0.0
CALL12717,C2904,A1020,2025-04-02 05:33:50.755879,1248,AI-Optimized,True,171.42
CALL12718,C2095,A1021,2025-01-11 10:56:06.095995,1092,Standard Routing,False,0.0
CALL12719,C2381,A1001,2025-02-04 02:01:52.681400,717,Standard Routing,False,0.0
CALL12720,C2326,A1014,2025-09-30 04:29:48.161774,1171,Standard Routing,False,0.0
CALL12721,C2633,A1033,2025-06-09 11:59:01.956222,945,Standard Routing,False,0.0
CALL12722,C2254,A1044,2025-06-16 08:34:41.313237,1790,AI-Optimized,False,0.0
CALL12723,C2679,A1046,2025-07-04 09:56:58.479020,1788,Standard Routing,True,53.22
CALL12724,C2433,A1022,2025-02-19 16:17:16.665702,31,Standard Routing,False,0.0
CALL12725,C2733,A1007,2025-01-19 07:05:03.844424,899,Standard Routing,False,0.0
CALL12726,C2776,A1040,2025-07-26 01:36:14.637969,1334,Standard Routing,False,0.0
CALL12727,C2217,A1031,2025-03-25 16:29:55.477805,201,Standard Routing,False,0.0
CALL12728,C2684,A1015,2025-09-24 14:18:26.551783,334,AI-Optimized,False,0.0
CALL12729,C2465,A1020,2025-04-01 15:28:53.069832,1284,AI-Optimized,False,0.0
CALL12730,C2355,A1003,2025-08-06 11:34:58.377874,104,AI-Optimized,False,0.0
CALL12731,C2576,A1045,2025-08-21 03:11:45.872102,1628,AI-Optimized,False,0.0
CALL12732,C2235,A1029,2025-04-23 11:32:26.740771,1377,AI-Optimized,False,0.0
CALL12733,C2650,A1043,2025-07-19 08:06:05.256221,159,AI-Optimized,False,0.0
CALL12734,C2664,A1042,2025-04-15 08:50:34.905397,1667,AI-Optimized,False,0.0
CALL12735,C2497,A1002,2025-01-15 17:46:25.166141,333,AI-Optimized,False,0.0
CALL12736,C2412,A1048,2025-07-31 01:29:44.745643,1231,AI-Optimized,True,139.22
CALL12737,C2466,A1043,2025-01-17 06:02:58.899733,335,Standard Routing,False,0.0
CALL12738,C2251,A1017,2025-01-03 00:58:48.294793,890,Standard Routing,False,0.0
CALL12739,C2322,A1015,2025-05-11 06:07:52.245688,1267,Standard Routing,False,0.0
CALL12740,C2085,A1037,2025-10-07 06:43:34.914467,1272,AI-Optimized,True,346.38
CALL12741,C2869,A1008,2025-03-20 23:27:34.649541,1710,Standard Routing,False,0.0
CALL12742,C2612,A1007,2025-03-13 23:57:38.259413,1592,Standard Routing,False,0.0
CALL12743,C2811,A1011,2025-06-22 05:43:20.019943,1674,Standard Routing,False,0.0
CALL12744,C2043,A1020,2025-08-10 01:23:41.988645,841,Standard Routing,False,0.0
CALL12745,C2361,A1021,2025-07-28 08:06:56.916983,322,AI-Optimized,False,0.0
CALL12746,C2178,A1014,2025-07-13 00:57:13.448768,1519,Standard Routing,False,0.0
CALL12747,C2870,A1004,2025-08-24 17:42:25.724307,1427,Standard Routing,False,0.0
CALL12748,C2890,A1041,2025-08-25 23:27:05.788139,658,AI-Optimized,False,0.0
CALL12749,C2758,A1029,2025-05-21 20:30:49.409595,448,AI-Optimized,False,0.0
CALL12750,C2261,A1010,2025-02-20 15:21:37.071141,1021,AI-Optimized,False,0.0
CALL12751,C2200,A1044,2025-03-23 13:12:33.944815,1084,Standard Routing,False,0.0
CALL12752,C2874,A1045,2025-04-19 06:34:21.536860,477,Standard Routing,False,0.0
CALL12753,C2182,A1026,2025-03-19 06:11:44.134612,1388,AI-Optimized,False,0.0
CALL12754,C2293,A1033,2025-01-06 05:47:43.963963,218,AI-Optimized,False,0.0
CALL12755,C2024,A1029,2025-10-10 16:57:53.584427,1651,Standard Routing,False,0.0
CALL12756,C2436,A1047,2025-09-13 16:22:18.407814,1613,Standard Routing,False,0.0
CALL12757,C2718,A1023,2025-06-25 15:16:02.603697,928,Standard Routing,True,231.18
CALL12758,C2240,A1006,2025-03-08 04:54:54.564280,165,AI-Optimized,False,0.0
CALL12759,C2452,A1010,2025-01-14 01:47:07.803142,1610,AI-Optimized,False,0.0
CALL12760,C2341,A1025,2025-09-28 03:40:17.726204,1294,AI-Optimized,False,0.0
CALL12761,C2396,A1003,2025-08-24 07:07:40.253393,862,Standard Routing,False,0.0
CALL12762,C2988,A1030,2025-07-26 23:34:13.245746,1380,Standard Routing,False,0.0
CALL12763,C2660,A1027,2025-08-02 00:38:49.350957,901,Standard Routing,False,0.0
CALL12764,C2889,A1036,2025-03-27 10:46:56.749619,474,AI-Optimized,False,0.0
CALL12765,C2312,A1001,2025-08-02 15:49:08.299243,1525,Standard Routing,False,0.0
CALL12766,C2741,A1009,2025-05-18 06:41:06.834759,1602,AI-Optimized,True,337.96
CALL12767,C2699,A1019,2025-02-02 06:10:46.529446,799,Standard Routing,False,0.0
CALL12768,C2204,A1031,2025-07-20 16:23:35.434726,1418,AI-Optimized,False,0.0
CALL12769,C2865,A1039,2025-08-15 23:16:26.094256,107,AI-Optimized,False,0.0
CALL12770,C2661,A1041,2025-03-12 20:12:37.431055,758,Standard Routing,False,0.0
CALL12771,C2147,A1008,2025-06-25 00:46:48.356748,684,Standard Routing,False,0.0
CALL12772,C2017,A1046,2025-01-24 15:24:25.063348,1485,AI-Optimized,True,266.54
CALL12773,C2353,A1017,2025-05-14 07:40:48.754062,1349,Standard Routing,False,0.0
CALL12774,C2997,A1004,2025-01-02 06:55:37.775476,862,AI-Optimized,False,0.0
CALL12775,C2630,A1047,2025-04-27 04:28:24.412148,1441,Standard Routing,False,0.0
CALL12776,C2915,A1012,2025-03-14 23:05:41.396451,1456,AI-Optimized,False,0.0
CALL12777,C2606,A1013,2025-03-01 10:11:40.435973,1628,Standard Routing,False,0.0
CALL12778,C2584,A1001,2025-07-15 04:22:31.271087,1628,AI-Optimized,False,0.0
CALL12779,C2575,A1033,2025-01-29 03:36:50.071822,437,AI-Optimized,False,0.0
CALL12780,C2008,A1020,2025-07-13 09:37:39.664250,428,AI-Optimized,False,0.0
CALL12781,C2551,A1010,2025-05-08 10:35:42.710624,775,AI-Optimized,False,0.0
CALL12782,C2050,A1024,2025-07-21 01:41:38.225620,412,Standard Routing,False,0.0
CALL12783,C2107,A1025,2025-04-11 22:30:14.163759,437,AI-Optimized,False,0.0
CALL12784,C2516,A1011,2025-03-07 14:49:07.857519,1048,AI-Optimized,False,0.0
CALL12785,C2492,A1011,2025-03-21 04:24:28.605253,1703,Standard Routing,False,0.0
CALL12786,C2534,A1036,2025-06-30 10:47:05.249679,137,Standard Routing,False,0.0
CALL12787,C2426,A1043,2025-01-13 15:18:49.648343,248,AI-Optimized,False,0.0
CALL12788,C2088,A1032,2025-03-01 10:21:47.903030,1532,AI-Optimized,True,132.79
CALL12789,C2287,A1002,2025-07-31 00:46:42.641189,486,Standard Routing,False,0.0
CALL12790,C2756,A1043,2025-02-06 20:06:04.627419,215,Standard Routing,False,0.0
CALL12791,C2108,A1036,2025-01-12 08:36:12.851742,1058,Standard Routing,False,0.0
CALL12792,C2195,A1012,2025-02-12 11:52:44.845421,1405,AI-Optimized,False,0.0
CALL12793,C2510,A1027,2025-05-11 12:19:51.044537,386,AI-Optimized,False,0.0
CALL12794,C2991,A1047,2025-02-25 03:09:50.008408,1753,AI-Optimized,False,0.0
CALL12795,C2882,A1049,2025-02-22 00:25:31.906806,1406,AI-Optimized,False,0.0
CALL12796,C2581,A1042,2025-01-16 20:01:21.974761,941,Standard Routing,False,0.0
CALL12797,C2533,A1041,2025-06-16 00:02:04.228064,1712,AI-Optimized,False,0.0
CALL12798,C2217,A1019,2025-05-13 00:02:19.135485,1114,AI-Optimized,False,0.0
CALL12799,C2862,A1028,2025-05-16 19:01:32.596579,1788,AI-Optimized,False,0.0
CALL12800,C2425,A1048,2025-02-09 09:21:33.081423,106,AI-Optimized,False,0.0
CALL12801,C2968,A1017,2025-05-01 08:07:19.985755,448,Standard Routing,False,0.0
CALL12802,C2156,A1005,2025-04-22 14:58:16.231102,300,Standard Routing,False,0.0
CALL12803,C2977,A1026,2025-06-26 22:44:45.583265,1456,AI-Optimized,False,0.0
CALL12804,C2202,A1044,2025-08-29 17:26:37.961030,1310,AI-Optimized,False,0.0
CALL12805,C2422,A1043,2025-03-05 11:08:36.026469,319,AI-Optimized,False,0.0
CALL12806,C2138,A1049,2025-05-24 15:42:37.784140,1623,Standard Routing,False,0.0
CALL12807,C2324,A1011,2025-09-02 06:05:13.325047,947,AI-Optimized,False,0.0
CALL12808,C2685,A1017,2025-04-18 22:18:35.161396,631,AI-Optimized,False,0.0
CALL12809,C2604,A1040,2025-09-20 05:06:43.588670,982,AI-Optimized,False,0.0
CALL12810,C2811,A1020,2025-08-30 16:32:18.429534,1346,Standard Routing,False,0.0
CALL12811,C2222,A1013,2025-05-01 13:41:54.826560,1010,AI-Optimized,False,0.0
CALL12812,C2164,A1043,2025-04-18 06:18:17.770673,1566,AI-Optimized,False,0.0
CALL12813,C2347,A1009,2025-03-26 06:21:48.321586,1066,AI-Optimized,False,0.0
CALL12814,C2282,A1049,2025-02-20 07:17:42.984040,1742,Standard Routing,False,0.0
CALL12815,C2855,A1033,2025-08-31 19:52:23.821563,154,AI-Optimized,False,0.0
CALL12816,C2515,A1018,2025-01-24 16:31:25.592824,958,AI-Optimized,False,0.0
CALL12817,C2106,A1010,2025-02-04 06:00:36.626049,1745,Standard Routing,False,0.0
CALL12818,C2783,A1026,2025-01-12 17:18:09.913088,33,Standard Routing,False,0.0
CALL12819,C2353,A1013,2025-02-14 12:58:14.099942,526,Standard Routing,False,0.0
CALL12820,C2424,A1006,2025-02-20 10:25:57.964484,973,AI-Optimized,False,0.0
CALL12821,C2777,A1028,2025-02-13 13:10:35.456158,109,Standard Routing,False,0.0
CALL12822,C2288,A1039,2025-07-25 05:53:06.026638,1592,AI-Optimized,True,332.99
CALL12823,C2160,A1019,2025-07-29 20:44:28.150047,1747,Standard Routing,False,0.0
CALL12824,C2179,A1044,2025-06-24 14:08:07.375332,937,Standard Routing,False,0.0
CALL12825,C2109,A1037,2025-06-27 14:32:27.109377,1616,AI-Optimized,False,0.0
CALL12826,C2938,A1003,2025-09-09 14:46:21.781346,1355,Standard Routing,False,0.0
CALL12827,C2554,A1030,2025-07-09 02:51:40.745147,1665,AI-Optimized,True,221.12
CALL12828,C2302,A1030,2025-05-11 22:25:24.750358,121,AI-Optimized,True,114.36
CALL12829,C2378,A1042,2025-05-09 09:27:00.467682,453,Standard Routing,False,0.0
CALL12830,C2843,A1046,2025-07-16 09:44:44.456168,1363,AI-Optimized,False,0.0
CALL12831,C2037,A1029,2025-06-15 17:18:56.430788,227,Standard Routing,False,0.0
CALL12832,C2536,A1000,2025-05-12 14:24:43.154563,491,AI-Optimized,False,0.0
CALL12833,C2850,A1043,2025-08-27 10:41:00.529187,753,Standard Routing,False,0.0
CALL12834,C2475,A1024,2025-09-09 22:35:43.052228,1770,Standard Routing,False,0.0
CALL12835,C2496,A1000,2025-06-27 13:59:28.237212,997,AI-Optimized,False,0.0
CALL12836,C2122,A1037,2025-03-25 19:41:37.810598,639,Standard Routing,False,0.0
CALL12837,C2780,A1043,2025-01-24 21:30:44.182209,594,AI-Optimized,False,0.0
CALL12838,C2053,A1015,2025-06-24 23:38:13.296936,1087,AI-Optimized,False,0.0
CALL12839,C2298,A1028,2025-04-17 18:36:38.011596,564,AI-Optimized,False,0.0
CALL12840,C2837,A1031,2025-03-28 05:41:25.342317,1489,AI-Optimized,False,0.0
CALL12841,C2446,A1040,2025-05-05 08:21:14.033783,813,Standard Routing,False,0.0
CALL12842,C2398,A1002,2025-09-14 05:02:53.726482,1469,AI-Optimized,False,0.0
CALL12843,C2830,A1045,2025-03-17 02:23:56.016347,1568,Standard Routing,False,0.0
CALL12844,C2019,A1012,2025-03-05 15:24:21.931026,846,AI-Optimized,False,0.0
CALL12845,C2439,A1049,2025-03-31 10:52:30.617975,236,AI-Optimized,False,0.0
CALL12846,C2250,A1006,2025-01-01 17:59:53.125762,1590,Standard Routing,False,0.0
CALL12847,C2935,A1038,2025-05-02 03:54:37.432248,1315,Standard Routing,False,0.0
CALL12848,C2758,A1039,2025-02-07 07:31:34.155804,364,Standard Routing,False,0.0
CALL12849,C2565,A1023,2025-07-08 22:41:42.882293,71,Standard Routing,False,0.0
CALL12850,C2692,A1029,2025-01-31 14:00:07.134374,719,Standard Routing,False,0.0
CALL12851,C2603,A1006,2025-08-30 20:07:30.827043,1237,Standard Routing,False,0.0
CALL12852,C2036,A1016,2025-05-16 16:56:00.733465,589,Standard Routing,False,0.0
CALL12853,C2523,A1017,2025-09-06 20:15:53.718647,303,AI-Optimized,False,0.0
CALL12854,C2616,A1013,2025-04-13 23:37:55.841836,1041,AI-Optimized,False,0.0
CALL12855,C2294,A1006,2025-02-07 10:40:57.690047,440,AI-Optimized,False,0.0
CALL12856,C2437,A1001,2025-09-20 11:46:29.769838,1177,AI-Optimized,False,0.0
CALL12857,C2985,A1041,2025-03-21 18:26:27.321666,804,Standard Routing,False,0.0
CALL12858,C2731,A1010,2025-09-11 23:11:15.633759,589,Standard Routing,False,0.0
CALL12859,C2715,A1004,2025-05-18 09:17:13.389150,1464,Standard Routing,False,0.0
CALL12860,C2059,A1043,2025-06-01 07:41:12.125581,200,Standard Routing,False,0.0
CALL12861,C2387,A1001,2025-09-23 11:07:45.689810,96,Standard Routing,False,0.0
CALL12862,C2379,A1042,2025-05-16 09:44:17.798644,1567,AI-Optimized,False,0.0
CALL12863,C2171,A1023,2025-09-04 08:02:37.408494,849,AI-Optimized,False,0.0
CALL12864,C2367,A1011,2025-08-02 03:04:33.726666,50,Standard Routing,False,0.0
CALL12865,C2246,A1043,2025-01-16 10:27:43.178173,439,Standard Routing,True,317.81
CALL12866,C2366,A1012,2025-01-26 08:20:27.965923,716,Standard Routing,False,0.0
CALL12867,C2986,A1035,2025-03-23 10:24:53.552305,1351,Standard Routing,False,0.0
CALL12868,C2306,A1006,2025-06-10 12:30:01.409486,826,Standard Routing,False,0.0
CALL12869,C2494,A1026,2025-08-07 15:36:53.861406,1144,Standard Routing,False,0.0
CALL12870,C2789,A1045,2025-04-23 02:07:10.284942,1444,Standard Routing,False,0.0
CALL12871,C2207,A1020,2025-07-21 10:47:40.147603,1138,AI-Optimized,False,0.0
CALL12872,C2840,A1022,2025-04-28 08:40:51.549382,1055,Standard Routing,False,0.0
CALL12873,C2974,A1045,2025-08-10 17:03:27.915753,1280,AI-Optimized,False,0.0
CALL12874,C2673,A1019,2025-03-30 12:00:52.505663,1628,Standard Routing,False,0.0
CALL12875,C2218,A1034,2025-03-18 08:40:00.942087,169,AI-Optimized,False,0.0
CALL12876,C2970,A1002,2025-03-01 10:13:30.048786,893,Standard Routing,False,0.0
CALL12877,C2730,A1040,2025-04-22 10:41:13.889710,847,Standard Routing,False,0.0
CALL12878,C2730,A1003,2025-05-27 02:14:58.822603,1203,AI-Optimized,False,0.0
CALL12879,C2327,A1034,2025-08-12 08:01:24.845212,1263,AI-Optimized,False,0.0
CALL12880,C2631,A1001,2025-01-16 18:58:46.606240,1306,AI-Optimized,False,0.0
CALL12881,C2128,A1020,2025-01-07 09:33:46.008173,1088,AI-Optimized,False,0.0
CALL12882,C2356,A1010,2025-07-31 08:56:29.474799,490,AI-Optimized,False,0.0
CALL12883,C2501,A1046,2025-03-04 21:20:23.896133,1257,Standard Routing,False,0.0
CALL12884,C2922,A1049,2025-02-07 15:02:53.817511,1052,Standard Routing,False,0.0
CALL12885,C2630,A1044,2025-02-25 12:37:08.109316,766,Standard Routing,False,0.0
CALL12886,C2974,A1009,2025-06-03 18:16:59.748090,465,Standard Routing,False,0.0
CALL12887,C2512,A1019,2025-03-06 19:28:52.964078,1258,Standard Routing,False,0.0
CALL12888,C2082,A1007,2025-07-26 00:26:28.663861,452,AI-Optimized,False,0.0
CALL12889,C2950,A1045,2025-01-03 06:29:52.412959,1344,Standard Routing,False,0.0
CALL12890,C2555,A1030,2025-01-04 11:11:26.691393,751,Standard Routing,False,0.0
CALL12891,C2876,A1009,2025-02-19 20:19:31.442046,1325,AI-Optimized,False,0.0
CALL12892,C2055,A1021,2025-03-06 17:23:57.639351,1783,Standard Routing,False,0.0
CALL12893,C2535,A1009,2025-06-28 09:28:44.504806,1513,Standard Routing,True,433.86
CALL12894,C2516,A1010,2025-04-11 15:50:52.406513,1146,Standard Routing,True,65.81
CALL12895,C2636,A1015,2025-01-08 20:21:18.568278,1762,AI-Optimized,False,0.0
CALL12896,C2531,A1033,2025-01-02 06:15:24.817333,1129,Standard Routing,False,0.0
CALL12897,C2674,A1043,2025-02-25 01:17:58.205119,624,Standard Routing,False,0.0
CALL12898,C2674,A1024,2025-09-11 10:12:29.453774,1605,Standard Routing,False,0.0
CALL12899,C2292,A1005,2025-06-21 22:28:28.414943,1719,AI-Optimized,False,0.0
CALL12900,C2039,A1006,2025-08-28 10:47:49.074847,299,Standard Routing,False,0.0
CALL12901,C2848,A1014,2025-04-08 04:23:24.982629,1160,AI-Optimized,False,0.0
CALL12902,C2742,A1004,2025-09-09 06:55:30.102607,890,AI-Optimized,False,0.0
CALL12903,C2374,A1026,2025-07-20 17:46:18.787472,1232,AI-Optimized,False,0.0
CALL12904,C2542,A1006,2025-01-28 20:33:29.866365,1745,AI-Optimized,False,0.0
CALL12905,C2349,A1046,2025-07-19 16:09:45.682006,952,Standard Routing,False,0.0
CALL12906,C2598,A1029,2025-08-31 22:44:55.380975,1071,Standard Routing,False,0.0
CALL12907,C2546,A1035,2025-04-18 07:47:15.554651,97,AI-Optimized,False,0.0
CALL12908,C2021,A1003,2025-09-28 04:24:02.984160,634,Standard Routing,False,0.0
CALL12909,C2178,A1028,2025-08-18 03:52:04.969330,1356,AI-Optimized,False,0.0
CALL12910,C2637,A1020,2025-03-31 03:45:37.175669,271,AI-Optimized,False,0.0
CALL12911,C2330,A1017,2025-05-17 11:06:47.105809,766,Standard Routing,False,0.0
CALL12912,C2749,A1000,2025-06-08 04:19:47.600682,207,AI-Optimized,True,302.49
CALL12913,C2704,A1010,2025-08-25 01:27:22.259964,224,AI-Optimized,False,0.0
CALL12914,C2701,A1023,2025-05-26 20:00:01.518414,685,AI-Optimized,True,229.12
CALL12915,C2787,A1013,2025-04-13 20:30:37.321389,1316,Standard Routing,False,0.0
CALL12916,C2840,A1016,2025-03-10 06:22:18.819137,671,AI-Optimized,False,0.0
CALL12917,C2905,A1003,2025-08-18 14:14:10.635377,1697,AI-Optimized,False,0.0
CALL12918,C2343,A1035,2025-01-03 00:18:34.264454,1761,Standard Routing,False,0.0
CALL12919,C2370,A1003,2025-10-04 20:52:17.393822,757,AI-Optimized,False,0.0
CALL12920,C2900,A1040,2025-08-27 05:21:01.299280,849,AI-Optimized,False,0.0
CALL12921,C2155,A1017,2025-03-14 03:43:03.819742,337,Standard Routing,False,0.0
CALL12922,C2489,A1035,2025-01-09 02:24:48.410003,459,AI-Optimized,False,0.0
CALL12923,C2388,A1004,2025-09-29 01:14:07.121832,1136,Standard Routing,False,0.0
CALL12924,C2869,A1046,2025-04-11 11:34:26.731024,1629,AI-Optimized,False,0.0
CALL12925,C2520,A1020,2025-01-01 11:48:19.254708,977,Standard Routing,False,0.0
CALL12926,C2202,A1010,2025-04-05 03:28:44.705799,1330,AI-Optimized,False,0.0
CALL12927,C2072,A1005,2025-10-01 23:47:10.471264,129,AI-Optimized,False,0.0
CALL12928,C2596,A1029,2025-09-25 18:33:59.517664,174,AI-Optimized,False,0.0
CALL12929,C2593,A1025,2025-08-26 15:49:30.005543,568,AI-Optimized,False,0.0
CALL12930,C2475,A1022,2025-04-02 17:03:48.024309,1778,Standard Routing,True,269.62
CALL12931,C2812,A1030,2025-05-10 11:58:00.156372,1676,Standard Routing,False,0.0
CALL12932,C2385,A1033,2025-04-08 05:28:08.027382,526,AI-Optimized,False,0.0
CALL12933,C2450,A1011,2025-07-23 07:37:17.654729,804,Standard Routing,False,0.0
CALL12934,C2037,A1036,2025-04-16 13:32:09.199113,260,Standard Routing,True,348.95
CALL12935,C2232,A1038,2025-08-12 11:51:45.846385,454,AI-Optimized,False,0.0
CALL12936,C2514,A1025,2025-10-07 15:10:22.404294,108,Standard Routing,False,0.0
CALL12937,C2158,A1049,2025-05-03 01:29:49.274940,1448,AI-Optimized,False,0.0
CALL12938,C2422,A1039,2025-08-03 16:40:20.100318,82,Standard Routing,False,0.0
CALL12939,C2735,A1043,2025-03-23 02:39:55.356313,1426,AI-Optimized,True,318.64
CALL12940,C2977,A1016,2025-08-22 20:10:24.649784,784,AI-Optimized,False,0.0
CALL12941,C2820,A1020,2025-04-07 22:02:30.062155,1652,AI-Optimized,False,0.0
CALL12942,C2957,A1047,2025-09-17 09:09:51.370675,1605,Standard Routing,False,0.0
CALL12943,C2749,A1016,2025-03-24 14:01:57.667128,1674,Standard Routing,False,0.0
CALL12944,C2937,A1004,2025-03-22 07:26:53.667878,1245,Standard Routing,False,0.0
